label,hyper,coin_key,tf,timestamp,open,high,low,close,volume
PENGU,PENGU-USDC,PENGU,1m,1773369720000,0.00736,0.00736,0.007358,0.007358,22168.0
PENGU,PENGU-USDC,PENGU,1m,1773369780000,0.007358,0.007358,0.007358,0.007358,13046.0
PENGU,PENGU-USDC,PENGU,1m,1773369840000,0.007367,0.007367,0.007367,0.007367,2256.0
PENGU,PENGU-USDC,PENGU,1m,1773369900000,0.007365,0.00737,0.007365,0.007367,240675.0
PENGU,PENGU-USDC,PENGU,1m,1773369960000,0.007364,0.007364,0.007351,0.007351,24254.0
PENGU,PENGU-USDC,PENGU,1m,1773370020000,0.007364,0.007364,0.007364,0.007364,2600.0
PENGU,PENGU-USDC,PENGU,1m,1773370080000,0.007363,0.007368,0.007362,0.007368,26105.0
PENGU,PENGU-USDC,PENGU,1m,1773370140000,0.007371,0.007375,0.00737,0.007375,8560.0
PENGU,PENGU-USDC,PENGU,1m,1773370200000,0.007369,0.00737,0.007365,0.007365,281948.0
PENGU,PENGU-USDC,PENGU,1m,1773370260000,0.007362,0.007363,0.00736,0.00736,92579.0
PENGU,PENGU-USDC,PENGU,1m,1773370320000,0.007356,0.007356,0.00735,0.007351,44979.0
PENGU,PENGU-USDC,PENGU,1m,1773370380000,0.007348,0.007348,0.007348,0.007348,5418.0
PENGU,PENGU-USDC,PENGU,1m,1773370440000,0.007356,0.007356,0.007356,0.007356,4808.0
PENGU,PENGU-USDC,PENGU,1m,1773370500000,0.007358,0.007358,0.007358,0.007358,2323.0
PENGU,PENGU-USDC,PENGU,1m,1773370560000,0.007365,0.007365,0.007365,0.007365,101833.0
PENGU,PENGU-USDC,PENGU,1m,1773370620000,0.00737,0.00737,0.007365,0.007365,30568.0
PENGU,PENGU-USDC,PENGU,1m,1773370680000,0.007365,0.007365,0.007365,0.007365,0.0
PENGU,PENGU-USDC,PENGU,1m,1773370740000,0.007371,0.007372,0.00737,0.00737,10869.0
PENGU,PENGU-USDC,PENGU,1m,1773370800000,0.007381,0.007392,0.007381,0.007385,278879.0
PENGU,PENGU-USDC,PENGU,1m,1773370860000,0.007376,0.007376,0.007375,0.007375,100618.0
PENGU,PENGU-USDC,PENGU,1m,1773370920000,0.007375,0.007381,0.007375,0.007381,14905.0
PENGU,PENGU-USDC,PENGU,1m,1773370980000,0.007377,0.007381,0.007373,0.007373,139722.0
PENGU,PENGU-USDC,PENGU,1m,1773371040000,0.007369,0.007369,0.007369,0.007369,6422.0
PENGU,PENGU-USDC,PENGU,1m,1773371100000,0.007364,0.007364,0.007359,0.007359,506340.0
PENGU,PENGU-USDC,PENGU,1m,1773371160000,0.007367,0.007373,0.007367,0.007373,312153.0
PENGU,PENGU-USDC,PENGU,1m,1773371220000,0.007391,0.007391,0.007391,0.007391,2315.0
PENGU,PENGU-USDC,PENGU,1m,1773371280000,0.007392,0.007409,0.007392,0.007409,192058.0
PENGU,PENGU-USDC,PENGU,1m,1773371340000,0.007402,0.007403,0.0074,0.007403,62892.0
PENGU,PENGU-USDC,PENGU,1m,1773371400000,0.007401,0.007407,0.00739,0.007391,294016.0
PENGU,PENGU-USDC,PENGU,1m,1773371460000,0.007387,0.007397,0.007387,0.007397,169631.0
PENGU,PENGU-USDC,PENGU,1m,1773371520000,0.007394,0.007394,0.007394,0.007394,2439.0
PENGU,PENGU-USDC,PENGU,1m,1773371580000,0.007397,0.007397,0.007397,0.007397,2456.0
PENGU,PENGU-USDC,PENGU,1m,1773371640000,0.007392,0.007393,0.007387,0.007387,419127.0
PENGU,PENGU-USDC,PENGU,1m,1773371700000,0.007385,0.007385,0.007385,0.007385,573656.0
PENGU,PENGU-USDC,PENGU,1m,1773371760000,0.007392,0.007392,0.007387,0.007387,11267.0
PENGU,PENGU-USDC,PENGU,1m,1773371820000,0.007407,0.007407,0.007403,0.007403,25194.0
PENGU,PENGU-USDC,PENGU,1m,1773371880000,0.007403,0.007403,0.007403,0.007403,0.0
PENGU,PENGU-USDC,PENGU,1m,1773371940000,0.007407,0.00741,0.007407,0.00741,7676.0
PENGU,PENGU-USDC,PENGU,1m,1773372000000,0.007402,0.007402,0.0074,0.0074,31370.0
PENGU,PENGU-USDC,PENGU,1m,1773372060000,0.0074,0.0074,0.0074,0.0074,0.0
PENGU,PENGU-USDC,PENGU,1m,1773372120000,0.007398,0.007398,0.007391,0.007391,102933.0
PENGU,PENGU-USDC,PENGU,1m,1773372180000,0.007394,0.007403,0.007394,0.007402,9541.0
PENGU,PENGU-USDC,PENGU,1m,1773372240000,0.007401,0.007401,0.007401,0.007401,7098.0
PENGU,PENGU-USDC,PENGU,1m,1773372300000,0.007412,0.007412,0.0074,0.0074,304491.0
PENGU,PENGU-USDC,PENGU,1m,1773372360000,0.007396,0.007396,0.007396,0.007396,32000.0
PENGU,PENGU-USDC,PENGU,1m,1773372420000,0.007392,0.007392,0.00739,0.00739,7494.0
PENGU,PENGU-USDC,PENGU,1m,1773372480000,0.007387,0.007387,0.007384,0.007384,9233.0
PENGU,PENGU-USDC,PENGU,1m,1773372540000,0.007386,0.007386,0.007375,0.007375,23870.0
PENGU,PENGU-USDC,PENGU,1m,1773372600000,0.007377,0.007377,0.007375,0.007375,20162.0
PENGU,PENGU-USDC,PENGU,1m,1773372660000,0.00737,0.00737,0.007359,0.007359,18517.0
PENGU,PENGU-USDC,PENGU,1m,1773372720000,0.007361,0.007366,0.007361,0.007366,26174.0
PENGU,PENGU-USDC,PENGU,1m,1773372780000,0.007381,0.007381,0.007377,0.007377,3527.0
PENGU,PENGU-USDC,PENGU,1m,1773372840000,0.007392,0.007393,0.00739,0.00739,198959.0
PENGU,PENGU-USDC,PENGU,1m,1773372900000,0.007392,0.007392,0.007392,0.007392,49487.0
PENGU,PENGU-USDC,PENGU,1m,1773372960000,0.007386,0.007386,0.007382,0.007382,23247.0
PENGU,PENGU-USDC,PENGU,1m,1773373020000,0.007379,0.007379,0.007379,0.007379,4878.0
PENGU,PENGU-USDC,PENGU,1m,1773373080000,0.007376,0.007376,0.007376,0.007376,2181.0
PENGU,PENGU-USDC,PENGU,1m,1773373140000,0.007371,0.007371,0.00737,0.00737,9756.0
PENGU,PENGU-USDC,PENGU,1m,1773373200000,0.007365,0.007365,0.007359,0.007359,46499.0
PENGU,PENGU-USDC,PENGU,1m,1773373260000,0.00736,0.00736,0.00736,0.00736,10925.0
PENGU,PENGU-USDC,PENGU,1m,1773373320000,0.007361,0.007363,0.00736,0.007363,818983.0
PENGU,PENGU-USDC,PENGU,1m,1773373380000,0.007363,0.007363,0.007363,0.007363,2245.0
PENGU,PENGU-USDC,PENGU,1m,1773373440000,0.007366,0.007366,0.007366,0.007366,2250.0
PENGU,PENGU-USDC,PENGU,1m,1773373500000,0.007366,0.007366,0.007366,0.007366,2646.0
PENGU,PENGU-USDC,PENGU,1m,1773373560000,0.007366,0.007366,0.007366,0.007366,45027.0
PENGU,PENGU-USDC,PENGU,1m,1773373620000,0.007369,0.007375,0.007368,0.007375,223228.0
PENGU,PENGU-USDC,PENGU,1m,1773373680000,0.007372,0.007372,0.00737,0.00737,26815.0
PENGU,PENGU-USDC,PENGU,1m,1773373740000,0.00737,0.00737,0.007362,0.007362,42960.0
PENGU,PENGU-USDC,PENGU,1m,1773373800000,0.007366,0.007366,0.007366,0.007366,2833.0
PENGU,PENGU-USDC,PENGU,1m,1773373860000,0.007371,0.007371,0.007371,0.007371,8598.0
PENGU,PENGU-USDC,PENGU,1m,1773373920000,0.007378,0.007388,0.007378,0.007388,15425.0
PENGU,PENGU-USDC,PENGU,1m,1773373980000,0.007392,0.007403,0.007392,0.007403,2975.0
PENGU,PENGU-USDC,PENGU,1m,1773374040000,0.007402,0.007436,0.007402,0.007436,208010.0
PENGU,PENGU-USDC,PENGU,1m,1773374100000,0.007441,0.00745,0.007441,0.007446,509198.0
PENGU,PENGU-USDC,PENGU,1m,1773374160000,0.007442,0.007443,0.007437,0.007437,24110.0
PENGU,PENGU-USDC,PENGU,1m,1773374220000,0.007438,0.007438,0.007434,0.007434,173073.0
PENGU,PENGU-USDC,PENGU,1m,1773374280000,0.007433,0.007433,0.007424,0.007426,43265.0
PENGU,PENGU-USDC,PENGU,1m,1773374340000,0.007421,0.007424,0.007414,0.007414,20587.0
PENGU,PENGU-USDC,PENGU,1m,1773374400000,0.007404,0.007408,0.007403,0.007404,556262.0
PENGU,PENGU-USDC,PENGU,1m,1773374460000,0.007404,0.007413,0.007404,0.007413,7017.0
PENGU,PENGU-USDC,PENGU,1m,1773374520000,0.00741,0.00741,0.007395,0.007395,330818.0
PENGU,PENGU-USDC,PENGU,1m,1773374580000,0.007403,0.007403,0.007403,0.007403,3084.0
PENGU,PENGU-USDC,PENGU,1m,1773374640000,0.007411,0.007412,0.007411,0.007412,10750.0
PENGU,PENGU-USDC,PENGU,1m,1773374700000,0.00741,0.00741,0.00741,0.00741,2054.0
PENGU,PENGU-USDC,PENGU,1m,1773374760000,0.007418,0.007418,0.007418,0.007418,7596.0
PENGU,PENGU-USDC,PENGU,1m,1773374820000,0.007422,0.007447,0.007422,0.007447,121460.0
PENGU,PENGU-USDC,PENGU,1m,1773374880000,0.00744,0.007444,0.00744,0.007444,57491.0
PENGU,PENGU-USDC,PENGU,1m,1773374940000,0.00744,0.007444,0.007429,0.007438,909269.0
PENGU,PENGU-USDC,PENGU,1m,1773375000000,0.007441,0.007441,0.007437,0.007437,4704.0
PENGU,PENGU-USDC,PENGU,1m,1773375060000,0.007437,0.007437,0.007424,0.007424,12208.0
PENGU,PENGU-USDC,PENGU,1m,1773375120000,0.007428,0.007428,0.007428,0.007428,2628.0
PENGU,PENGU-USDC,PENGU,1m,1773375180000,0.00742,0.00742,0.007411,0.007411,228086.0
PENGU,PENGU-USDC,PENGU,1m,1773375240000,0.007411,0.007411,0.007411,0.007411,0.0
PENGU,PENGU-USDC,PENGU,1m,1773375300000,0.007416,0.007416,0.007402,0.007402,234634.0
PENGU,PENGU-USDC,PENGU,1m,1773375360000,0.007402,0.007403,0.007399,0.007403,906971.0
PENGU,PENGU-USDC,PENGU,1m,1773375420000,0.007398,0.007398,0.007398,0.007398,24849.0
PENGU,PENGU-USDC,PENGU,1m,1773375480000,0.007398,0.007398,0.007398,0.007398,2319.0
PENGU,PENGU-USDC,PENGU,1m,1773375540000,0.007398,0.007398,0.007398,0.007398,0.0
PENGU,PENGU-USDC,PENGU,1m,1773375600000,0.00741,0.00741,0.007403,0.007407,6408.0
PENGU,PENGU-USDC,PENGU,1m,1773375660000,0.007403,0.007403,0.0074,0.0074,38159.0
PENGU,PENGU-USDC,PENGU,1m,1773375720000,0.007396,0.007396,0.007389,0.007389,46914.0
PENGU,PENGU-USDC,PENGU,1m,1773375780000,0.007386,0.007386,0.007385,0.007385,13177.0
PENGU,PENGU-USDC,PENGU,1m,1773375840000,0.007383,0.007395,0.007383,0.007395,124468.0
PENGU,PENGU-USDC,PENGU,1m,1773375900000,0.007387,0.007387,0.007377,0.007377,33067.0
PENGU,PENGU-USDC,PENGU,1m,1773375960000,0.007385,0.007385,0.007385,0.007385,4986.0
PENGU,PENGU-USDC,PENGU,1m,1773376020000,0.007385,0.007385,0.007385,0.007385,0.0
PENGU,PENGU-USDC,PENGU,1m,1773376080000,0.007377,0.007377,0.007377,0.007377,20831.0
PENGU,PENGU-USDC,PENGU,1m,1773376140000,0.00739,0.00739,0.007389,0.007389,13493.0
PENGU,PENGU-USDC,PENGU,1m,1773376200000,0.007386,0.007386,0.007386,0.007386,3146.0
PENGU,PENGU-USDC,PENGU,1m,1773376260000,0.007374,0.007382,0.007374,0.007382,256300.0
PENGU,PENGU-USDC,PENGU,1m,1773376320000,0.007382,0.007382,0.007382,0.007382,0.0
PENGU,PENGU-USDC,PENGU,1m,1773376380000,0.007385,0.007393,0.007385,0.007393,14353.0
PENGU,PENGU-USDC,PENGU,1m,1773376440000,0.00739,0.00739,0.007382,0.007382,104452.0
PENGU,PENGU-USDC,PENGU,1m,1773376500000,0.00739,0.00739,0.007388,0.007388,5611.0
PENGU,PENGU-USDC,PENGU,1m,1773376560000,0.007388,0.007388,0.007388,0.007388,0.0
PENGU,PENGU-USDC,PENGU,1m,1773376620000,0.007388,0.007394,0.007388,0.007394,5190.0
PENGU,PENGU-USDC,PENGU,1m,1773376680000,0.007394,0.007394,0.007394,0.007394,0.0
PENGU,PENGU-USDC,PENGU,1m,1773376740000,0.007394,0.007397,0.007392,0.007397,58467.0
PENGU,PENGU-USDC,PENGU,1m,1773376800000,0.007392,0.007392,0.007392,0.007392,6615.0
PENGU,PENGU-USDC,PENGU,1m,1773376860000,0.007391,0.007391,0.007391,0.007391,2292.0
PENGU,PENGU-USDC,PENGU,1m,1773376920000,0.007394,0.007394,0.007387,0.007387,4511.0
PENGU,PENGU-USDC,PENGU,1m,1773376980000,0.007384,0.007384,0.007381,0.007381,9608.0
PENGU,PENGU-USDC,PENGU,1m,1773377040000,0.00739,0.00739,0.00739,0.00739,8059.0
PENGU,PENGU-USDC,PENGU,1m,1773377100000,0.007386,0.007386,0.007386,0.007386,2504.0
PENGU,PENGU-USDC,PENGU,1m,1773377160000,0.007393,0.007393,0.007388,0.007388,4714.0
PENGU,PENGU-USDC,PENGU,1m,1773377220000,0.007396,0.007399,0.007395,0.007396,501891.0
PENGU,PENGU-USDC,PENGU,1m,1773377280000,0.007397,0.007397,0.007393,0.007393,6982.0
PENGU,PENGU-USDC,PENGU,1m,1773377340000,0.007385,0.007385,0.007384,0.007384,100566.0
PENGU,PENGU-USDC,PENGU,1m,1773377400000,0.007384,0.007384,0.007381,0.007381,4502.0
PENGU,PENGU-USDC,PENGU,1m,1773377460000,0.007378,0.007378,0.007375,0.007375,148046.0
PENGU,PENGU-USDC,PENGU,1m,1773377520000,0.007375,0.007375,0.007375,0.007375,0.0
PENGU,PENGU-USDC,PENGU,1m,1773377580000,0.007377,0.00738,0.007377,0.00738,8063.0
PENGU,PENGU-USDC,PENGU,1m,1773377640000,0.007378,0.007378,0.007378,0.007378,2610.0
PENGU,PENGU-USDC,PENGU,1m,1773377700000,0.007386,0.007386,0.007386,0.007386,2145.0
PENGU,PENGU-USDC,PENGU,1m,1773377760000,0.007386,0.007386,0.007386,0.007386,0.0
PENGU,PENGU-USDC,PENGU,1m,1773377820000,0.007387,0.007387,0.007387,0.007387,7374.0
PENGU,PENGU-USDC,PENGU,1m,1773377880000,0.007389,0.007389,0.007389,0.007389,2629.0
PENGU,PENGU-USDC,PENGU,1m,1773377940000,0.007391,0.007391,0.007391,0.007391,2509.0
PENGU,PENGU-USDC,PENGU,1m,1773378000000,0.007402,0.007402,0.007388,0.007388,129897.0
PENGU,PENGU-USDC,PENGU,1m,1773378060000,0.007393,0.007393,0.007393,0.007393,2543.0
PENGU,PENGU-USDC,PENGU,1m,1773378120000,0.007381,0.007381,0.007373,0.007373,47455.0
PENGU,PENGU-USDC,PENGU,1m,1773378180000,0.007373,0.007373,0.007373,0.007373,0.0
PENGU,PENGU-USDC,PENGU,1m,1773378240000,0.00737,0.00737,0.007365,0.007365,2919.0
PENGU,PENGU-USDC,PENGU,1m,1773378300000,0.007366,0.007366,0.007366,0.007366,2770.0
PENGU,PENGU-USDC,PENGU,1m,1773378360000,0.007367,0.007369,0.007367,0.007369,5382.0
PENGU,PENGU-USDC,PENGU,1m,1773378420000,0.007385,0.007392,0.007385,0.007392,215398.0
PENGU,PENGU-USDC,PENGU,1m,1773378480000,0.007398,0.007402,0.007398,0.007402,9833.0
PENGU,PENGU-USDC,PENGU,1m,1773378540000,0.007394,0.007397,0.007394,0.007397,66035.0
PENGU,PENGU-USDC,PENGU,1m,1773378600000,0.00739,0.007392,0.00739,0.007392,120489.0
PENGU,PENGU-USDC,PENGU,1m,1773378660000,0.007386,0.007386,0.007386,0.007386,4165.0
PENGU,PENGU-USDC,PENGU,1m,1773378720000,0.007373,0.007373,0.00736,0.00736,158857.0
PENGU,PENGU-USDC,PENGU,1m,1773378780000,0.007359,0.007361,0.007359,0.007361,380533.0
PENGU,PENGU-USDC,PENGU,1m,1773378840000,0.007362,0.007362,0.007362,0.007362,2574.0
PENGU,PENGU-USDC,PENGU,1m,1773378900000,0.007371,0.007371,0.007371,0.007371,2596.0
PENGU,PENGU-USDC,PENGU,1m,1773378960000,0.007371,0.007371,0.007371,0.007371,0.0
PENGU,PENGU-USDC,PENGU,1m,1773379020000,0.007372,0.007379,0.007372,0.007379,5661.0
PENGU,PENGU-USDC,PENGU,1m,1773379080000,0.007381,0.007383,0.007381,0.007383,3778.0
PENGU,PENGU-USDC,PENGU,1m,1773379140000,0.007392,0.007392,0.007392,0.007392,1489.0
PENGU,PENGU-USDC,PENGU,1m,1773379200000,0.007403,0.007407,0.007403,0.007407,4291.0
PENGU,PENGU-USDC,PENGU,1m,1773379260000,0.007402,0.007402,0.007398,0.0074,6482.0
PENGU,PENGU-USDC,PENGU,1m,1773379320000,0.007401,0.007401,0.007401,0.007401,4167.0
PENGU,PENGU-USDC,PENGU,1m,1773379380000,0.007396,0.007397,0.007394,0.007397,15411.0
PENGU,PENGU-USDC,PENGU,1m,1773379440000,0.007394,0.007394,0.007381,0.007381,7085.0
PENGU,PENGU-USDC,PENGU,1m,1773379500000,0.007383,0.007383,0.007383,0.007383,193159.0
PENGU,PENGU-USDC,PENGU,1m,1773379560000,0.007383,0.007383,0.007383,0.007383,0.0
PENGU,PENGU-USDC,PENGU,1m,1773379620000,0.007384,0.007387,0.007384,0.007387,5273.0
PENGU,PENGU-USDC,PENGU,1m,1773379680000,0.007385,0.007385,0.007385,0.007385,4725.0
PENGU,PENGU-USDC,PENGU,1m,1773379740000,0.007383,0.007386,0.007383,0.007383,8739.0
PENGU,PENGU-USDC,PENGU,1m,1773379800000,0.007387,0.007387,0.007387,0.007387,2232.0
PENGU,PENGU-USDC,PENGU,1m,1773379860000,0.007396,0.007397,0.007392,0.007392,132794.0
PENGU,PENGU-USDC,PENGU,1m,1773379920000,0.007385,0.007385,0.007384,0.007384,12265.0
PENGU,PENGU-USDC,PENGU,1m,1773379980000,0.007397,0.0074,0.007397,0.0074,90480.0
PENGU,PENGU-USDC,PENGU,1m,1773380040000,0.007403,0.007403,0.007402,0.007402,5982.0
PENGU,PENGU-USDC,PENGU,1m,1773380100000,0.007414,0.007414,0.007414,0.007414,1484.0
PENGU,PENGU-USDC,PENGU,1m,1773380160000,0.007407,0.007407,0.007407,0.007407,2461.0
PENGU,PENGU-USDC,PENGU,1m,1773380220000,0.007408,0.007408,0.007397,0.007397,387106.0
PENGU,PENGU-USDC,PENGU,1m,1773380280000,0.007392,0.007392,0.007392,0.007392,4024.0
PENGU,PENGU-USDC,PENGU,1m,1773380340000,0.007392,0.007392,0.007392,0.007392,3043.0
PENGU,PENGU-USDC,PENGU,1m,1773380400000,0.007385,0.007385,0.007385,0.007385,2503.0
PENGU,PENGU-USDC,PENGU,1m,1773380460000,0.007388,0.007388,0.007381,0.007381,7749.0
PENGU,PENGU-USDC,PENGU,1m,1773380520000,0.007382,0.007382,0.007382,0.007382,2156.0
PENGU,PENGU-USDC,PENGU,1m,1773380580000,0.007385,0.007385,0.007385,0.007385,3307.0
PENGU,PENGU-USDC,PENGU,1m,1773380640000,0.007384,0.007385,0.007381,0.007385,9183.0
PENGU,PENGU-USDC,PENGU,1m,1773380700000,0.007385,0.007385,0.007385,0.007385,0.0
PENGU,PENGU-USDC,PENGU,1m,1773380760000,0.007385,0.007385,0.007385,0.007385,0.0
PENGU,PENGU-USDC,PENGU,1m,1773380820000,0.007383,0.007383,0.007383,0.007383,3398.0
PENGU,PENGU-USDC,PENGU,1m,1773380880000,0.00738,0.00738,0.007362,0.007364,96486.0
PENGU,PENGU-USDC,PENGU,1m,1773380940000,0.007364,0.007364,0.007364,0.007364,0.0
PENGU,PENGU-USDC,PENGU,1m,1773381000000,0.007369,0.007369,0.007358,0.007358,11252.0
PENGU,PENGU-USDC,PENGU,1m,1773381060000,0.007363,0.007363,0.007363,0.007363,7950.0
PENGU,PENGU-USDC,PENGU,1m,1773381120000,0.007381,0.007381,0.007381,0.007381,1491.0
PENGU,PENGU-USDC,PENGU,1m,1773381180000,0.007389,0.007394,0.007389,0.007393,55442.0
PENGU,PENGU-USDC,PENGU,1m,1773381240000,0.007384,0.007384,0.007384,0.007384,2806.0
PENGU,PENGU-USDC,PENGU,1m,1773381300000,0.007386,0.007386,0.007382,0.007385,9840.0
PENGU,PENGU-USDC,PENGU,1m,1773381360000,0.007381,0.007381,0.007381,0.007381,5901.0
PENGU,PENGU-USDC,PENGU,1m,1773381420000,0.007381,0.007381,0.007381,0.007381,0.0
PENGU,PENGU-USDC,PENGU,1m,1773381480000,0.007381,0.007382,0.00738,0.00738,162574.0
PENGU,PENGU-USDC,PENGU,1m,1773381540000,0.007385,0.007385,0.007385,0.007385,2474.0
PENGU,PENGU-USDC,PENGU,1m,1773381600000,0.00738,0.007388,0.00738,0.007388,5213.0
PENGU,PENGU-USDC,PENGU,1m,1773381660000,0.007391,0.007391,0.007379,0.007379,9068.0
PENGU,PENGU-USDC,PENGU,1m,1773381720000,0.007381,0.007382,0.007381,0.007381,12950.0
PENGU,PENGU-USDC,PENGU,1m,1773381780000,0.007381,0.007381,0.007381,0.007381,2545.0
PENGU,PENGU-USDC,PENGU,1m,1773381840000,0.007381,0.007381,0.007381,0.007381,0.0
PENGU,PENGU-USDC,PENGU,1m,1773381900000,0.007381,0.007381,0.007381,0.007381,0.0
PENGU,PENGU-USDC,PENGU,1m,1773381960000,0.007382,0.007382,0.007381,0.007381,90887.0
PENGU,PENGU-USDC,PENGU,1m,1773382020000,0.007382,0.007387,0.007382,0.007387,139828.0
PENGU,PENGU-USDC,PENGU,1m,1773382080000,0.007389,0.007401,0.007389,0.007401,26626.0
